created_at,word
2020-02-23T19:16:00Z,4.1
2020-02-23T19:16:00Z,310
2020-02-23T19:16:00Z,nvcaucus
2020-02-23T18:26:25Z,demprimary
2020-02-23T18:26:25Z,respect
2020-02-23T18:26:25Z,amyklobuchar
2020-02-23T18:26:25Z,drop
2020-02-23T18:26:25Z,chance
2020-02-23T18:26:25Z,sanders
2020-02-23T18:26:25Z,nominee
2020-02-23T18:26:25Z,warren
2020-02-23T18:26:25Z,drop
2020-02-23T18:26:25Z,biden
2020-02-23T18:26:25Z,buttigieg
2020-02-23T18:26:25Z,drop
2020-02-23T18:26:25Z,person
2020-02-23T18:26:25Z,race
2020-02-23T17:09:02Z,sen
2020-02-23T17:09:02Z,walking
2020-02-23T17:09:02Z,minutes
2020-02-23T17:09:02Z,standing
2020-02-23T17:09:02Z,1000
2020-02-23T17:09:02Z,people
2020-02-23T17:09:02Z,happening
2020-02-23T17:09:02Z,amyklobuchar
2020-02-23T17:09:02Z,amyforamerica
2020-02-23T17:09:02Z,meforsecaf
2020-02-23T17:30:38Z,amyklobuchar
2020-02-23T17:30:38Z,tomsteyer
2020-02-23T17:30:38Z,time
2020-02-23T17:30:38Z,drop
2020-02-23T17:30:38Z,flipping
2020-02-23T17:30:38Z,senate
2020-02-23T16:54:35Z,it’s
2020-02-23T16:54:35Z,time
2020-02-23T16:54:35Z,amyklobuchar
2020-02-23T16:54:35Z,drop
2020-02-23T16:54:35Z,it’s
2020-02-23T16:54:35Z,time
2020-02-23T16:54:35Z,amy
2020-02-23T16:54:35Z,bernie
2020-02-23T16:54:35Z,doesn’t
2020-02-23T16:54:35Z,run
2020-02-23T16:54:35Z,nomination
2020-02-23T16:33:55Z,beat
2020-02-23T16:33:55Z,trump
2020-02-23T16:33:55Z,bernie
2020-02-23T16:33:55Z,america
2020-02-23T16:33:55Z,ready
2020-02-23T16:33:55Z,dem
2020-02-23T16:33:55Z,socialist
2020-02-23T16:33:55Z,vote
2020-02-23T16:33:55Z,4
2020-02-23T16:33:55Z,priority
2020-02-23T16:33:55Z,beat
2020-02-23T16:33:55Z,trump
2020-02-23T16:33:55Z,biden2020
2020-02-23T16:33:55Z,warren2020
2020-02-23T16:33:55Z,amyklobuchar
2020-02-23T16:33:55Z,votebluenomatterwho
2020-02-23T14:15:10Z,likes
2020-02-23T14:15:10Z,mayorpete
2020-02-23T14:15:10Z,amyklobuchar
2020-02-23T14:15:10Z,stop
2020-02-23T14:15:10Z,sanders
2020-02-23T14:15:10Z,joebiden
2020-02-23T14:15:10Z,switching
2020-02-23T14:15:10Z,teamjoe
2020-02-23T14:15:10Z,connect
2020-02-23T14:15:10Z,neverbernie
2020-02-23T15:49:32Z,listening
2020-02-23T15:49:32Z,amyklobuchar
2020-02-23T15:49:32Z,realize
