created_at,word
2020-02-20T03:33:42Z,watch
2020-02-20T03:33:42Z,debate
2020-02-20T03:33:42Z,democraticdebate
2020-02-20T03:33:42Z,demdebates
2020-02-20T03:33:42Z,democrats2020
2020-02-20T03:33:42Z,petebuttigieg
2020-02-20T03:33:42Z,berniesanders
2020-02-20T03:33:42Z,elizabethwarren
2020-02-20T03:33:42Z,amyklobuchar
2020-02-20T03:33:42Z,michaelbloomberg
2020-02-20T03:33:42Z,joebiden
2020-02-20T03:33:39Z,likeability
2020-02-20T03:33:39Z,1
2020-02-20T03:33:39Z,elizabethwarren
2020-02-20T03:33:39Z,2
2020-02-20T03:33:39Z,amyklobuchar
2020-02-20T03:33:39Z,3
2020-02-20T03:33:39Z,joebiden
2020-02-20T03:33:39Z,4
2020-02-20T03:33:39Z,petebuttigieg
2020-02-20T03:33:39Z,5
2020-02-20T03:33:39Z,berniesanders
2020-02-20T03:33:39Z,6
2020-02-20T03:33:39Z,michaelbloomberg
2020-02-20T03:33:39Z,bloomberg
2020-02-20T03:33:39Z,bernie's
2020-02-20T03:33:39Z,houses
2020-02-20T03:31:12Z,michaelbloomberg
2020-02-20T03:31:12Z,spent
2020-02-20T03:31:12Z,lot
2020-02-20T03:31:12Z,money
2020-02-20T03:31:12Z,debate
2020-02-20T03:31:12Z,stick
2020-02-20T03:31:12Z,fork
2020-02-20T03:30:31Z,demdebate
2020-02-20T03:30:31Z,proving
2020-02-20T03:30:31Z,michaelbloomberg
2020-02-20T03:30:31Z,handle
2020-02-20T03:30:31Z,debate
2020-02-20T03:30:31Z,demdebate2020
2020-02-20T03:30:31Z,demdebate
2020-02-20T03:30:31Z,democraticdebate
2020-02-20T03:30:31Z,feelthebern
2020-02-17T19:38:27Z,berniebro
2020-02-17T19:38:27Z,narrative
2020-02-17T19:38:27Z,pushed
2020-02-17T19:38:27Z,msm
2020-02-17T19:38:27Z,worst
2020-02-17T19:38:27Z,democratic
2020-02-17T19:38:27Z,candidate
2020-02-17T19:38:27Z,michaelbloomberg
2020-02-17T19:38:27Z,attempt
2020-02-17T19:38:27Z,silence
2020-02-17T19:38:27Z,dissent
2020-02-17T19:38:27Z,prohibit
2020-02-17T19:38:27Z,americans
2020-02-17T19:38:27Z,demanding
2020-02-17T19:38:27Z,accountability
2020-02-17T19:38:27Z,actions
2020-02-17T19:38:27Z,smears
2020-02-17T19:38:27Z,basket
2020-02-17T19:38:27Z,deplorable
2020-02-14T18:29:24Z,michaelbloomberg
2020-02-14T18:29:24Z,dnc's
2020-02-14T18:29:24Z,time
2020-02-14T18:29:24Z,waiting
2020-02-14T18:29:24Z,biden
2020-02-14T18:29:24Z,rise
2020-02-14T18:29:24Z,fall
2020-02-14T18:29:24Z,defcon2
2020-02-14T18:29:24Z,close
2020-02-14T18:29:24Z,defcon1
2020-02-14T18:29:24Z,bernie
2020-02-14T18:29:24Z,continues
2020-02-14T18:29:24Z,win
2020-02-14T18:29:24Z,popular
2020-02-14T18:29:24Z,votes
2020-02-20T03:29:18Z,miss
2020-02-20T03:29:18Z,tom
2020-02-20T03:29:18Z,steyer
2020-02-20T03:29:18Z,demdebate
2020-02-20T03:29:18Z,michaelbloomberg
2020-02-20T03:27:32Z,demdebate
2020-02-20T03:27:32Z,michaelbloomberg
2020-02-20T03:27:32Z,mikebloomberg2020
2020-02-20T03:27:32Z,raising
2020-02-20T03:27:32Z,hand
2020-02-20T03:27:32Z,mike
2020-02-20T03:27:32Z,real
2020-02-20T03:24:27Z,demdebate
2020-02-20T03:24:27Z,mikebloomberg2020
2020-02-20T03:24:27Z,michaelbloomberg
2020-02-20T03:24:27Z,keeping
2020-02-20T03:24:27Z,authentic
2020-02-20T03:24:27Z,mike
2020-02-20T03:24:27Z,talking
2020-02-20T03:27:28Z,elizabethwarren
2020-02-20T03:27:28Z,rides
2020-02-20T03:27:28Z,michaelbloomberg
2020-02-20T03:27:28Z,key
2020-02-20T03:27:28Z,answer
2020-02-20T03:27:28Z,discussion
2020-02-20T03:27:28Z,2
2020-02-20T03:27:28Z,cent
2020-02-20T03:27:28Z,wealth
2020-02-20T03:27:28Z,tax
2020-02-20T03:27:28Z,race
2020-02-20T03:27:28Z,gender
2020-02-20T03:27:28Z,inflected
2020-02-20T03:27:28Z,string
2020-02-20T03:27:28Z,proposals
2020-02-20T03:27:28Z,sounding
2020-02-20T03:27:28Z,jesse
2020-02-20T03:27:28Z,jackson
2020-02-20T03:27:28Z,1984
2020-02-20T03:27:28Z,1988
2020-02-20T03:27:28Z,democraticdebate
2020-02-20T02:30:56Z,lesterholt
2020-02-20T02:30:56Z,slaps
2020-02-20T02:30:56Z,michaelbloomberg
2020-02-20T02:30:56Z,stopandfrisk
2020-02-20T02:30:56Z,bloomberg
2020-02-20T02:30:56Z,attempting
2020-02-20T02:30:56Z,reinvent
2020-02-20T02:30:56Z,narrative
2020-02-20T02:30:56Z,fly
2020-02-20T02:30:56Z,memorize
2020-02-20T02:30:56Z,lines
2020-02-20T02:30:56Z,should've
2020-02-20T02:30:56Z,holt
2020-02-20T02:30:56Z,cuts
2020-02-20T02:30:56Z,democraticdebate
2020-02-20T03:02:22Z,michaelbloomberg
2020-02-20T03:02:22Z,smart
2020-02-20T03:02:22Z,skip
2020-02-20T03:02:22Z,debates
2020-02-20T03:02:22Z,caucus
2020-02-20T03:02:22Z,primary
2020-02-20T03:02:22Z,perform
2020-02-20T03:02:22Z,paid
2020-02-20T03:02:22Z,advisers
2020-02-20T03:02:22Z,cat
2020-02-20T03:02:22Z,bag
2020-02-20T03:02:22Z,mike
2020-02-20T03:02:22Z,promise
2020-02-20T03:02:22Z,funding
2020-02-20T03:02:22Z,trump
2020-02-20T03:02:22Z,attack
2020-02-20T03:02:22Z,ads
2020-02-20T03:02:22Z,democraticdebate
2020-02-20T03:26:07Z,dear
2020-02-20T03:26:07Z,bloomberg
2020-02-20T03:26:07Z,michaelbloomberg
2020-02-20T03:26:07Z,feeling
2020-02-20T03:26:07Z,generous
2020-02-20T03:26:07Z,send
2020-02-20T03:26:07Z,check
2020-02-20T03:26:07Z,mere
2020-02-20T03:26:07Z,300k
2020-02-20T03:26:07Z,pay
2020-02-20T03:26:07Z,mortgage
2020-02-20T03:26:07Z,charity
2020-02-20T03:26:07Z,share
2020-02-20T03:26:07Z,wealth
2020-02-20T03:26:07Z,answer
2020-02-20T03:26:07Z,debate
2020-02-20T03:26:07Z,stage
2020-02-20T03:26:07Z,michaelbloomberg
2020-02-20T03:26:07Z,proving
2020-02-20T03:26:07Z,elected
2020-02-20T03:26:07Z,arrogant
2020-02-20T03:26:07Z,benevolent
2020-02-20T03:26:07Z,despot
2020-02-20T03:26:07Z,operative
2020-02-20T03:26:07Z,word
2020-02-20T03:26:07Z,despot
2020-02-20T02:05:37Z,size
2020-02-20T02:05:37Z,lifts
2020-02-20T02:05:37Z,michaelbloomberg
2020-02-20T02:05:37Z,shoes
2020-02-20T02:05:37Z,he’s
2020-02-20T02:05:37Z,height
2020-02-20T02:05:37Z,elizabeth
2020-02-20T02:05:37Z,warren
2020-02-20T02:05:37Z,demdebate
2020-02-20T03:25:41Z,ohhhhh
2020-02-20T03:25:41Z,that’s
2020-02-20T03:25:41Z,michaelbloomberg
2020-02-20T03:25:41Z,straight
2020-02-20T03:25:41Z,drag
2020-02-20T03:25:41Z,berniesanders
2020-02-20T03:25:41Z,commie
2020-02-20T03:25:41Z,socialist
2020-02-20T03:25:41Z,nice
2020-02-20T03:25:41Z,demdebate
2020-02-20T03:25:00Z,agree
2020-02-20T03:25:00Z,michaelbloomberg
2020-02-20T03:25:00Z,yessss
2020-02-20T03:25:00Z,lower
2020-02-20T03:25:00Z,college
2020-02-20T03:25:00Z,tuition
2020-02-20T03:25:00Z,shot
2020-02-20T03:25:00Z,successful
2020-02-20T03:25:00Z,democraticdebate
2020-02-20T03:24:54Z,favorite
2020-02-20T03:24:54Z,line
2020-02-20T03:24:54Z,nevada
2020-02-20T03:24:54Z,democratic
2020-02-20T03:24:54Z,debate
2020-02-20T03:24:54Z,bloomberg
2020-02-20T03:24:54Z,exist
2020-02-20T03:24:54Z,nevadacaucus2020
2020-02-20T03:24:54Z,democraticdebate
2020-02-20T03:24:54Z,berniesanders
2020-02-20T03:24:54Z,michaelbloomberg
2020-02-20T03:24:52Z,money
2020-02-20T03:24:52Z,world
2020-02-20T03:24:52Z,buy
2020-02-20T03:24:52Z,knowledge
2020-02-20T03:24:52Z,erase
2020-02-20T03:24:52Z,past
2020-02-20T03:24:52Z,michaelbloomberg
2020-02-20T03:24:52Z,democraticdebate
2020-02-20T03:24:52Z,news
2020-02-20T03:24:52Z,flash
2020-02-20T03:24:52Z,rich
2020-02-20T03:24:52Z,wealth
2020-02-20T03:24:52Z,michaelbloomberg
2020-02-20T03:24:52Z,demdebate
2020-02-20T03:24:28Z,tired
2020-02-20T03:24:28Z,businessmen
2020-02-20T03:24:28Z,michaelbloomberg
2020-02-20T03:24:28Z,patronizing
2020-02-20T03:24:28Z,government
2020-02-20T03:24:28Z,business
2020-02-20T03:24:28Z,shouldn’t
2020-02-20T03:24:28Z,run
2020-02-20T03:24:28Z,it’s
2020-02-20T03:24:28Z,nonprofit
2020-02-20T03:24:28Z,run
2020-02-20T03:23:40Z,michaelbloomberg
2020-02-20T03:23:40Z,winning
2020-02-20T03:23:40Z,quote
2020-02-20T03:23:40Z,speak
2020-02-20T03:23:40Z,billionaires
2020-02-20T03:23:40Z,demdebate2020
2020-02-20T02:08:59Z,demdebate2020
2020-02-20T02:08:59Z,6
2020-02-20T02:08:59Z,person
2020-02-20T02:08:59Z,top
2020-02-20T02:08:59Z,battle
2020-02-20T02:08:59Z,royal
2020-02-20T02:08:59Z,ganging
2020-02-20T02:08:59Z,michaelbloomberg
2020-02-20T02:32:49Z,michaelbloomberg
2020-02-20T02:32:49Z,stop
2020-02-20T02:32:49Z,payment
2020-02-20T02:32:49Z,checks
2020-02-20T02:32:49Z,totaling
2020-02-20T02:32:49Z,500
2020-02-20T02:32:49Z,million
2020-02-20T02:32:49Z,ad
2020-02-20T02:32:49Z,buys
2020-02-20T02:32:49Z,demdebate2020
2020-02-20T01:14:59Z,net
2020-02-20T01:14:59Z,worth
2020-02-20T01:14:59Z,4
2020-02-20T01:14:59Z,primary
2020-02-20T01:14:59Z,owners
2020-02-20T01:14:59Z,4
2020-02-20T01:14:59Z,major
2020-02-20T01:14:59Z,league
2020-02-20T01:14:59Z,teams
2020-02-20T01:14:59Z,boston
2020-02-20T01:14:59Z,13.1
2020-02-20T01:14:59Z,billion
2020-02-20T01:14:59Z,robertkraft
2020-02-20T01:14:59Z,6.6b
2020-02-20T01:14:59Z,jeremeyjacobs
2020-02-20T01:14:59Z,3.3b
2020-02-20T01:14:59Z,johnhenry
2020-02-20T01:14:59Z,2.8b
2020-02-20T01:14:59Z,wycgrousbeck
2020-02-20T01:14:59Z,400m
2020-02-20T01:14:59Z,20
2020-02-20T01:14:59Z,michaelbloomberg
2020-02-20T01:14:59Z,net
2020-02-20T01:14:59Z,worth
2020-02-20T01:14:59Z,64
2020-02-20T01:14:59Z,billion
2020-02-20T01:14:59Z,democraticdebate
2020-02-20T01:14:59Z,nevadacaucus2020
2020-02-20T02:24:34Z,michaelbloomberg
2020-02-20T02:24:34Z,joebiden
2020-02-20T02:24:34Z,taking
2020-02-20T02:24:34Z,bathroom
2020-02-20T02:24:34Z,break
2020-02-20T02:24:34Z,demdebate2020
2020-02-20T03:21:32Z,watching
2020-02-20T03:21:32Z,debate
2020-02-20T03:21:32Z,expect
2020-02-20T03:21:32Z,police
2020-02-20T03:21:32Z,drop
2020-02-20T03:21:32Z,minute
2020-02-20T03:21:32Z,address
2020-02-20T03:21:32Z,murder
2020-02-20T03:21:32Z,michaelbloomberg
2020-02-20T02:43:19Z,michaelbloomberg
2020-02-20T02:43:19Z,surprisingly
2020-02-20T02:43:19Z,embarrassingly
2020-02-20T02:43:19Z,weak
2020-02-20T02:43:19Z,tax
2020-02-20T02:43:19Z,returns
2020-02-20T02:43:19Z,question
2020-02-20T02:43:19Z,democraticdebate
2020-02-20T01:56:02Z,rachelmaddow
2020-02-20T01:56:02Z,wonders
2020-02-20T01:56:02Z,people
2020-02-20T01:56:02Z,decide
2020-02-20T01:56:02Z,berniesanders
2020-02-20T01:56:02Z,michaelbloomberg
2020-02-20T01:56:02Z,decide
2020-02-20T01:56:02Z,democraticdebate
2020-02-20T03:21:26Z,michaelbloomberg
2020-02-20T03:21:26Z,started
2020-02-20T03:21:26Z,business
2020-02-20T03:21:26Z,line
2020-02-20T03:21:26Z,andrewyang
2020-02-20T03:21:26Z,tomsteyer
2020-02-20T03:21:26Z,donaldtrump
2020-02-20T03:21:26Z,democraticdebate
2020-02-20T02:44:25Z,michaelbloomberg
2020-02-20T02:44:25Z,answers
2020-02-20T02:44:25Z,questions
2020-02-20T02:44:25Z,misogyny
2020-02-20T02:44:25Z,skirts
2020-02-20T02:44:25Z,hire
2020-02-20T02:44:25Z,democraticdebate
2020-02-20T02:45:50Z,demdebate
2020-02-20T02:45:50Z,talking
2020-02-20T02:45:50Z,michaelbloomberg
2020-02-20T02:45:50Z,minute
2020-02-20T02:45:50Z,women
2020-02-20T02:45:50Z,nondisclosureagreements
2020-02-20T02:45:50Z,keepitquiet
2020-02-20T02:45:50Z,womenintheworkplace
2020-02-20T03:21:05Z,michaelbloomberg
2020-02-20T03:21:05Z,stage
2020-02-20T03:21:05Z,started
2020-02-20T03:21:05Z,business
2020-02-20T03:21:05Z,crickets
2020-02-20T03:21:05Z,demdebate
2020-02-20T02:47:31Z,biden
2020-02-20T02:47:31Z,groper
2020-02-20T02:47:31Z,children
2020-02-20T02:47:31Z,women
2020-02-20T02:47:31Z,michaelbloomberg
2020-02-20T02:47:31Z,pot
2020-02-20T02:47:31Z,calling
2020-02-20T02:47:31Z,kettle
2020-02-20T02:47:31Z,black
2020-02-20T03:20:58Z,surprised
2020-02-20T03:20:58Z,learn
2020-02-20T03:20:58Z,michaelbloomberg
2020-02-20T03:20:58Z,berniesanders
2020-02-20T03:20:58Z,age
2020-02-20T03:20:58Z,democraticdebate
2020-02-20T03:12:18Z,michaelbloomberg
2020-02-20T03:12:18Z,brought
2020-02-20T03:12:18Z,ticket
2020-02-20T03:12:18Z,wrong
2020-02-20T03:12:18Z,demdebate
2020-02-17T23:58:04Z,friends
2020-02-17T23:58:04Z,fuck
2020-02-17T23:58:04Z,michaelbloomberg
2020-02-17T23:58:04Z,telling
2020-02-18T00:28:16Z,care
2020-02-18T00:28:16Z,pain
2020-02-18T00:28:16Z,feelings
2020-02-18T00:28:16Z,aspirations
2020-02-18T00:28:16Z,children
2020-02-18T00:28:16Z,lives
2020-02-18T00:28:16Z,fuck
2020-02-18T00:28:16Z,michaelbloomberg
2020-02-18T00:28:16Z,period
2020-02-20T03:19:54Z,michaelbloomberg
2020-02-20T03:19:54Z,online
2020-02-20T03:19:54Z,banking
2020-02-20T03:19:54Z,branch
2020-02-20T03:19:54Z,banking
2020-02-20T03:19:54Z,2012
2020-02-20T03:19:54Z,demdebate
2020-02-20T03:19:54Z,demdebates
2020-02-20T03:19:38Z,understand
2020-02-20T03:19:38Z,democrat
2020-02-20T03:19:38Z,independent
2020-02-20T03:19:38Z,voting
2020-02-20T03:19:38Z,michaelbloomberg
2020-02-20T03:19:38Z,demdebate
2020-02-20T03:19:20Z,michaelbloomberg
2020-02-20T03:19:20Z,killed
2020-02-20T03:19:20Z,stage
2020-02-20T03:19:20Z,start
2020-02-20T03:19:20Z,business
2020-02-20T03:19:20Z,huge
2020-02-20T03:19:20Z,didn’t
2020-02-20T03:19:20Z,paid
2020-02-20T03:19:20Z,tweet
2020-02-20T03:19:20Z,democraticdebate
2020-02-20T03:13:42Z,watching
2020-02-20T03:13:42Z,micheal
2020-02-20T03:13:42Z,bloomberg
2020-02-20T03:13:42Z,skewered
2020-02-20T03:13:42Z,alive
2020-02-20T03:13:42Z,warren
2020-02-20T03:13:42Z,demdebate
2020-02-20T03:13:42Z,michaelbloomberg
2020-02-20T03:13:42Z,elizabethwarren
2020-02-20T03:13:19Z,apparently
2020-02-20T03:13:19Z,it’s
2020-02-20T03:13:19Z,easier
2020-02-20T03:13:19Z,farmer
2020-02-20T03:13:19Z,debater
2020-02-20T03:13:19Z,michaelbloomberg
2020-02-20T03:13:19Z,demdebate
2020-02-20T03:04:59Z,mayor
2020-02-20T03:04:59Z,mike
2020-02-20T03:04:59Z,tossed
2020-02-20T03:04:59Z,gowanus
2020-02-20T03:04:59Z,canal
2020-02-20T03:04:59Z,life
2020-02-20T03:04:59Z,jacket
2020-02-20T03:04:59Z,itsovermike
2020-02-20T03:04:59Z,michaelbloomberg
2020-02-20T03:04:59Z,demdebate
2020-02-20T03:04:59Z,breaking
2020-02-20T03:12:14Z,stop
2020-02-20T03:12:14Z,frack
2020-02-20T03:12:14Z,demdebate
2020-02-20T03:12:14Z,michaelbloomberg
2020-02-20T03:12:14Z,breaking
2020-02-20T03:06:05Z,elizabethwarren
2020-02-20T03:06:05Z,berniesanders
2020-02-20T03:06:05Z,calling
2020-02-20T03:06:05Z,michaelbloomberg
2020-02-20T03:06:05Z,ndas
2020-02-20T03:06:05Z,silenced
2020-02-20T03:06:05Z,women
2020-02-20T03:06:05Z,putting
2020-02-20T03:06:05Z,global
2020-02-20T03:06:05Z,environment
2020-02-20T03:06:05Z,forefront
2020-02-20T03:06:05Z,care
2020-02-20T03:06:05Z,planet
2020-02-20T03:06:05Z,left
2020-02-20T03:06:05Z,debate
2020-02-20T03:06:05Z,democraticdebate
2020-02-20T03:03:45Z,demdebate2020
2020-02-20T03:03:45Z,moderator
2020-02-20T03:03:45Z,gonna
2020-02-20T03:03:45Z,roommate
2020-02-20T03:03:45Z,michaelbloomberg
2020-02-20T03:03:45Z,i’m
2020-02-20T03:03:45Z,gonna
2020-02-20T03:03:45Z,exhale
2020-02-20T03:03:45Z,100
2020-02-20T03:03:45Z,million
2020-02-20T03:03:45Z,dollars
2020-02-20T03:02:21Z,michaelbloomberg
2020-02-20T03:02:21Z,absolutely
2020-02-20T03:02:21Z,stunning
2020-02-20T03:02:21Z,overwhelming
2020-02-20T03:02:21Z,victorious
2020-02-20T03:02:21Z,night
2020-02-20T03:02:21Z,demdebate
2020-02-20T03:02:21Z,democraticdebate
2020-02-20T03:02:02Z,don’t
2020-02-20T03:02:02Z,brand
2020-02-20T03:02:02Z,whitehouse
2020-02-20T03:02:02Z,trump
2020-02-20T03:02:02Z,light
2020-02-20T03:02:02Z,michaelbloomberg
2020-02-20T03:01:06Z,didn’t
2020-02-20T03:01:06Z,joke
2020-02-20T03:01:06Z,told
2020-02-20T03:01:06Z,michaelbloomberg
2020-02-20T03:01:06Z,holy
2020-02-20T03:01:06Z,crap
2020-02-20T03:01:06Z,worst
2020-02-20T03:01:06Z,answer
2020-02-20T03:01:06Z,worse
2020-02-20T03:01:06Z,follow
2020-02-20T03:01:06Z,sweet
2020-02-20T03:01:06Z,jesus
2020-02-20T02:59:23Z,bloomberg
2020-02-20T02:59:23Z,joke
2020-02-20T02:59:23Z,flustered
2020-02-20T02:59:23Z,accepted
2020-02-20T02:59:23Z,debate
2020-02-20T02:59:23Z,invite
2020-02-20T02:59:23Z,michaelbloomberg
2020-02-20T02:59:23Z,democraticdebate
2020-02-20T02:59:09Z,demdebate
2020-02-20T02:59:09Z,michaelbloomberg
2020-02-20T02:59:09Z,homework
2020-02-20T02:58:12Z,demdebate
2020-02-20T02:58:12Z,love
2020-02-20T02:58:12Z,tonight
2020-02-20T02:58:12Z,candidacy
2020-02-20T02:58:12Z,michaelbloomberg
2020-02-20T02:58:12Z,guess
2020-02-20T02:58:12Z,won’t
2020-02-20T02:58:12Z,bad
2020-02-20T02:57:57Z,rip
2020-02-20T02:57:57Z,michaelbloomberg
2020-02-20T02:57:57Z,democraticdebate
2020-02-20T02:57:45Z,michaelbloomberg
2020-02-20T02:57:45Z,ad
2020-02-20T02:57:45Z,demdebate
2020-02-20T02:52:30Z,michael
2020-02-20T02:52:30Z,bloomberg
2020-02-20T02:52:30Z,basically
2020-02-20T02:52:30Z,dt
2020-02-20T02:52:30Z,masquerading
2020-02-20T02:52:30Z,democrat
2020-02-20T02:52:30Z,he’s
2020-02-20T02:52:30Z,sexist
2020-02-20T02:52:30Z,misogynistic
2020-02-20T02:52:30Z,racist
2020-02-20T02:52:30Z,don’t
2020-02-20T02:52:30Z,democratic
2020-02-20T02:52:30Z,party
2020-02-20T02:52:30Z,bloombergistrump
2020-02-20T02:52:30Z,bloomberg
2020-02-20T02:52:30Z,michaelbloomberg
2020-02-20T02:52:30Z,bloombergisaracist
2020-02-20T02:57:02Z,democraticdebate
2020-02-20T02:57:02Z,michaelbloomberg
2020-02-20T02:57:02Z,roast
2020-02-20T02:56:45Z,michaelbloomberg
2020-02-20T02:56:45Z,toast
2020-02-20T02:56:45Z,tens
2020-02-20T02:56:45Z,millions
2020-02-20T02:56:45Z,eventual
2020-02-20T02:56:45Z,nominee
2020-02-20T02:56:12Z,michaelbloomberg
2020-02-20T02:56:12Z,feel
2020-02-20T02:56:12Z,spend
2020-02-20T02:56:12Z,2
2020-02-20T02:56:12Z,billion
2020-02-20T02:56:12Z,dollars
2020-02-20T02:56:12Z,shamed
2020-02-20T02:56:12Z,national
2020-02-20T02:56:12Z,tv
2020-02-20T02:56:12Z,guess
2020-02-20T02:56:12Z,money
2020-02-20T02:56:12Z,buy
2020-02-20T02:56:12Z,soul
2020-02-20T02:56:12Z,enjoy
2020-02-20T02:56:12Z,laughing
2020-02-20T02:56:12Z,stock
2020-02-20T02:56:12Z,history
2020-02-20T02:56:12Z,demdebate
2020-02-20T02:56:12Z,democraticdebate
2020-02-20T02:56:12Z,berniebeatstrump
2020-02-20T02:53:34Z,voting
2020-02-20T02:53:34Z,berniesanders
2020-02-20T02:53:34Z,elizabethwarren
2020-02-20T02:53:34Z,torching
2020-02-20T02:53:34Z,michaelbloomberg
2020-02-20T02:53:34Z,loving
2020-02-20T02:40:22Z,michaelbloomberg
2020-02-20T02:40:22Z,trump
2020-02-20T02:40:22Z,sheep’s
2020-02-20T02:40:22Z,clothing
2020-02-20T02:40:22Z,democraticdebate
2020-02-20T02:52:33Z,michaelbloomberg
2020-02-20T02:52:33Z,box
2020-02-20T02:52:33Z,stand
2020-02-20T02:52:33Z,tall
2020-02-20T02:52:33Z,elizabethwarren
2020-02-20T02:52:33Z,democraticdebate
2020-02-20T02:51:56Z,hey
2020-02-20T02:51:56Z,michaelbloomberg
2020-02-20T02:51:56Z,how’s
2020-02-20T02:51:56Z,feel
2020-02-20T02:51:56Z,crazies
2020-02-20T02:51:56Z,donald
2020-02-20T02:51:56Z,trump
2020-02-20T02:51:56Z,doesn’t
2020-02-20T02:51:56Z,bad
2020-02-20T02:51:56Z,trump2020landslide
2020-02-20T02:51:56Z,democraticdebate
2020-02-20T02:51:56Z,demdebate
2020-02-20T02:43:02Z,michaelbloomberg
2020-02-20T02:43:02Z,trump2020landslide
2020-02-20T02:51:36Z,they’re
2020-02-20T02:51:36Z,tearing
2020-02-20T02:51:36Z,michaelbloomberg
2020-02-20T02:51:36Z,tonight
2020-02-20T02:51:36Z,democraticdebate
2020-02-20T02:51:36Z,stage
2020-02-20T02:51:36Z,sheesh
2020-02-20T02:51:36Z,unitedems
2020-02-20T02:51:31Z,acknowledge
2020-02-20T02:51:31Z,mitt
2020-02-20T02:51:31Z,romney
2020-02-20T02:51:31Z,2.0
2020-02-20T02:51:31Z,selected
2020-02-20T02:51:31Z,women
2020-02-20T02:51:31Z,bragging
2020-02-20T02:51:31Z,employing
2020-02-20T02:51:31Z,company
2020-02-20T02:51:31Z,binders
2020-02-20T02:51:31Z,women
2020-02-20T02:51:31Z,demdebate
2020-02-20T02:51:31Z,bloomberg
2020-02-20T02:51:31Z,michaelbloomberg
2020-02-20T02:51:31Z,metoo
2020-02-20T02:51:31Z,bindersfullofwomen
2020-02-20T02:51:31Z,oldvillains
2020-02-20T02:51:31Z,cancelsylphco
2020-02-20T02:51:19Z,can’t
2020-02-20T02:51:19Z,michaelbloomberg
2020-02-20T02:51:19Z,spent
2020-02-20T02:51:19Z,half
2020-02-20T02:51:19Z,billion
2020-02-20T02:51:19Z,dollars
2020-02-20T02:51:19Z,months
2020-02-20T02:51:19Z,debate
2020-02-20T02:51:19Z,stage
2020-02-20T02:51:19Z,blow
2020-02-20T02:51:19Z,hour
2020-02-20T02:51:19Z,advisors
2020-02-20T02:51:19Z,tonight
2020-02-20T02:50:53Z,elizabethwarren
2020-02-20T02:50:53Z,michaelbloomberg
2020-02-20T02:50:53Z,sweating
2020-02-20T02:50:53Z,democraticdebate
2020-02-20T02:50:18Z,demdebate2020
2020-02-20T02:50:18Z,michaelbloomberg
2020-02-20T02:50:18Z,stuck
2020-02-20T02:50:18Z,commercials
2020-02-19T02:56:42Z,foxnews
2020-02-19T02:56:42Z,attacking
2020-02-19T02:56:42Z,michaelbloomberg
2020-02-19T02:56:42Z,trump
2020-02-19T02:56:42Z,afraid
2020-02-20T02:44:05Z,sad
2020-02-20T02:44:05Z,michaelbloomberg
2020-02-20T02:44:05Z,sounds
2020-02-20T02:44:05Z,lost
2020-02-20T02:44:05Z,money
2020-02-20T02:44:05Z,team
2020-02-20T02:44:05Z,supposedly
2020-02-20T02:44:05Z,built
2020-02-20T02:44:05Z,prepped
2020-02-20T02:44:05Z,democraticdebate
2020-02-20T02:10:30Z,senator
2020-02-20T02:10:30Z,warren
2020-02-20T02:10:30Z,michael
2020-02-20T02:10:30Z,bloomberg
2020-02-20T02:10:30Z,democrats
2020-02-20T02:10:30Z,substitute
2020-02-20T02:10:30Z,arrogant
2020-02-20T02:10:30Z,billionaire
2020-02-20T02:10:30Z,talk
2020-02-20T02:10:30Z,shots
2020-02-20T02:10:30Z,fired
2020-02-20T02:10:30Z,michaelbloomberg
2020-02-20T02:10:30Z,demdebate
2020-02-20T02:49:28Z,tonight
2020-02-20T02:49:28Z,elizabethwarren
2020-02-20T02:49:28Z,completely
2020-02-20T02:49:28Z,destroyed
2020-02-20T02:49:28Z,michaelbloomberg
2020-02-20T02:49:28Z,prepared
2020-02-20T02:49:28Z,demdebate
2020-02-20T02:49:28Z,candidates
2020-02-20T02:49:28Z,chances
2020-02-20T02:49:28Z,winning
2020-02-20T02:49:28Z,nomination
2020-02-20T02:49:28Z,plummet
2020-02-20T02:49:28Z,faster
2020-02-20T02:49:28Z,michaelbloomberg
2020-02-20T02:49:28Z,hard
2020-02-20T02:49:28Z,watch
2020-02-20T02:49:28Z,democraticdebate
2020-02-20T02:48:30Z,elizabeth
2020-02-20T02:48:30Z,warren
2020-02-20T02:48:30Z,challenges
2020-02-20T02:48:30Z,destroys
2020-02-20T02:48:30Z,michael
2020-02-20T02:48:30Z,bloomberg
2020-02-20T02:48:30Z,sexual
2020-02-20T02:48:30Z,harassment
2020-02-20T02:48:30Z,discrimination
2020-02-20T02:48:30Z,star
2020-02-20T02:48:30Z,quickly
2020-02-20T02:48:30Z,dimming
2020-02-20T02:48:30Z,demdebate
2020-02-20T02:48:30Z,michaelbloomberg
2020-02-20T02:48:30Z,elizabethwarren
2020-02-20T02:45:37Z,le
2020-02-20T02:45:37Z,está
2020-02-20T02:45:37Z,yendo
2020-02-20T02:45:37Z,bien
2020-02-20T02:45:37Z,michaelbloomberg
2020-02-20T02:45:37Z,demdebate
2020-02-20T02:48:03Z,buuuu
2020-02-20T02:48:03Z,más
2020-02-20T02:48:03Z,buuuu
2020-02-20T02:48:03Z,del
2020-02-20T02:48:03Z,auditorio
2020-02-20T02:48:03Z,de
2020-02-20T02:48:03Z,las
2020-02-20T02:48:03Z,vegas
