created_at,word
2020-02-24T01:58:34Z,fucking
2020-02-24T01:58:34Z,berniesanders
2020-02-24T01:58:34Z,berniewon
2020-02-24T02:14:52Z,berniesanders
2020-02-24T02:14:52Z,proves
2020-02-24T02:14:52Z,stereotype
2020-02-24T02:14:52Z,correct
2020-02-24T02:14:52Z,successful
2020-02-24T02:14:52Z,socialist
2020-02-24T02:14:52Z,time
2020-02-24T02:11:35Z,60minutes
2020-02-24T02:11:35Z,bernie
2020-02-24T02:11:35Z,sanders
2020-02-24T02:11:35Z,castro
2020-02-24T02:11:35Z,regime
2020-02-24T02:11:35Z,cuba
2020-02-24T02:11:35Z,wtf
2020-02-24T02:11:35Z,berniesanders
2020-02-24T02:11:35Z,supporters
2020-02-24T02:11:35Z,trumplandslidevictory2020
2020-02-24T02:11:35Z,liberalismisamentaldisorder
2020-02-24T02:11:34Z,met
2020-02-24T02:11:34Z,amazing
2020-02-24T02:11:34Z,people
2020-02-24T02:11:34Z,tonight
2020-02-24T02:11:34Z,bit
2020-02-24T02:11:34Z,shy
2020-02-24T02:11:34Z,"13,000"
2020-02-24T02:11:34Z,austin
2020-02-24T02:11:34Z,tx
2020-02-24T02:11:34Z,support
2020-02-24T02:11:34Z,berniesanders
2020-02-24T02:11:34Z,texasforbernie
2020-02-24T02:11:34Z,ilikebernie
2020-02-24T02:09:39Z,bernie
2020-02-24T02:09:39Z,realize
2020-02-24T02:09:39Z,wins
2020-02-24T02:09:39Z,election
2020-02-24T02:09:39Z,he’ll
2020-02-24T02:09:39Z,berniesanders
2020-02-24T02:09:31Z,literally
2020-02-24T02:09:31Z,single
2020-02-24T02:09:31Z,person
2020-02-24T02:09:31Z,believes
2020-02-24T02:09:31Z,berniesanders
2020-02-24T02:09:31Z,unelectable
2020-02-24T02:09:31Z,believed
2020-02-24T02:09:31Z,donaldtrump
2020-02-24T02:09:31Z,2016
2020-02-24T02:09:31Z,notmeus
2020-02-24T02:09:25Z,super
2020-02-24T02:09:25Z,tuesday
2020-02-24T02:09:25Z,vote
2020-02-24T02:09:25Z,berniesanders
2020-02-24T02:09:25Z,pathway
2020-02-24T02:09:25Z,defeating
2020-02-24T02:09:25Z,trump
2020-02-24T02:09:25Z,voting
2020-02-24T02:09:25Z,massachusetts
2020-02-24T02:09:25Z,tomorrow
2020-02-24T02:09:25Z,friday
2020-02-24T02:09:25Z,vote
2020-02-24T02:09:25Z,exercise
2020-02-24T02:08:35Z,fan
2020-02-24T02:08:35Z,berniesanders
2020-02-24T02:08:35Z,panicking
2020-02-24T02:08:35Z,media
2020-02-24T02:08:35Z,democrats
2020-02-24T02:08:35Z,ready
2020-02-24T02:08:35Z,vote
2020-02-24T02:08:35Z,primaries
2020-02-24T02:08:35Z,corporate
2020-02-24T02:08:35Z,media
2020-02-24T02:08:35Z,2016
2020-02-24T02:08:35Z,bernie
2020-02-24T02:08:35Z,trailing
2020-02-24T02:08:35Z,hillary
2020-02-24T02:08:35Z,clinton
2020-02-24T02:08:35Z,average
2020-02-24T02:08:35Z,21.4
2020-02-24T02:08:35Z,michigan
2020-02-24T02:08:35Z,won
2020-02-24T02:01:19Z,60minutes
2020-02-24T02:01:19Z,fdr
2020-02-24T02:01:19Z,real
2020-02-24T02:01:19Z,entire
2020-02-24T02:01:19Z,country
2020-02-24T02:01:19Z,free
2020-02-24T02:01:19Z,fall
2020-02-24T02:01:19Z,choice
2020-02-24T02:01:19Z,term
2020-02-24T02:01:19Z,president
2020-02-24T02:01:19Z,generation
2020-02-24T02:01:19Z,rolled
2020-02-24T02:01:19Z,dice
2020-02-24T02:01:19Z,won
2020-02-24T02:01:19Z,berniewon
2020-02-24T02:01:19Z,berniesanders
2020-02-24T01:53:40Z,berniesanders
2020-02-24T01:53:40Z,bread
2020-02-24T01:53:40Z,lines
2020-02-24T01:53:40Z,communist
2020-02-24T01:53:40Z,countries
2020-02-24T01:53:40Z,sign
2020-02-24T01:53:40Z,success
2020-02-24T01:53:40Z,it’s
2020-02-24T01:53:40Z,funny
2020-02-24T01:53:40Z,american
2020-02-24T01:53:40Z,journalists
2020-02-24T01:53:40Z,talk
2020-02-24T01:53:40Z,bad
2020-02-24T01:53:40Z,country
2020-02-24T01:53:40Z,people
2020-02-24T01:53:40Z,lining
